label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,-0.06764209270477295,-0.02699345350265503,-0.12250185012817383,-0.09117549657821655,-0.16026943922042847,-0.14163050055503845,-0.19989007711410522,-0.15697938203811646,-0.07777392864227295,-0.17283734679222107,-0.08566081523895264,-0.23286202549934387,-0.0723314881324768,-0.17391321063041687,-0.0683896541595459,-0.14077934622764587,-0.03579878807067871,-0.18390458822250366,-0.04314905405044556,-0.24163559079170227,-0.03445279598236084,-0.1706537902355194,-0.03648287057876587,-0.14541515707969666,0.006320059299468994,-0.18637949228286743,0.002981841564178467,-0.25250448286533356,0.005658388137817383,-0.18726158142089844,0.0005677342414855957,-0.15947547554969788,0.04511713981628418,-0.1789165437221527,0.05066037178039551,-0.22984907031059265,0.04512840509414673,-0.18471243977546692,0.036689937114715576,-0.1600680649280548
0,0.0,0.0,-0.06410342454910278,-0.02179497480392456,-0.12155067920684814,-0.07537883520126343,-0.16478925943374634,-0.11501011252403259,-0.2044825553894043,-0.12584301829338074,-0.0837482213973999,-0.16700109839439392,-0.09375876188278198,-0.2253725528717041,-0.07918763160705566,-0.17012131214141846,-0.07540684938430786,-0.14098379015922546,-0.04400432109832764,-0.18113556504249573,-0.05266600847244263,-0.23578357696533203,-0.04176360368728638,-0.16903755068778992,-0.04244774580001831,-0.14731580018997192,-0.0038394927978515625,-0.18474918603897095,-0.00867384672164917,-0.2464543581008911,-0.0031968355178833008,-0.18545588850975037,-0.005870521068572998,-0.15993332862854004,0.03366655111312866,-0.17784404754638672,0.03789561986923218,-0.2274027168750763,0.03540748357772827,-0.18501758575439453,0.029471278190612793,-0.16128700971603394
0,0.0,0.0,-0.06487047672271729,-0.02356526255607605,-0.12569797039031982,-0.08168211579322815,-0.17233777046203613,-0.12590369582176208,-0.21806252002716064,-0.1317625641822815,-0.09061199426651001,-0.17018833756446838,-0.08500242233276367,-0.2297365665435791,-0.07229971885681152,-0.1605416238307953,-0.0758468508720398,-0.13101351261138916,-0.04830414056777954,-0.18752923607826233,-0.04657185077667236,-0.241287961602211,-0.03750985860824585,-0.16354337334632874,-0.043118834495544434,-0.14497143030166626,-0.007888317108154297,-0.19259339570999146,-0.0032728910446166992,-0.2509092092514038,0.00015747547149658203,-0.1828816831111908,-0.007030487060546875,-0.15799152851104736,0.0273439884185791,-0.18619436025619507,0.039193570613861084,-0.2270474135875702,0.03619503974914551,-0.17879021167755127,0.027222752571105957,-0.15720471739768982
0,0.0,0.0,-0.06520473957061768,-0.029076963663101196,-0.11958533525466919,-0.09361100196838379,-0.1611143946647644,-0.14603784680366516,-0.20832067728042603,-0.16171470284461975,-0.07635271549224854,-0.17480546236038208,-0.055137455463409424,-0.2318146526813507,-0.05055725574493408,-0.15939411520957947,-0.06254386901855469,-0.12960323691368103,-0.030813276767730713,-0.18651294708251953,-0.01655888557434082,-0.2404933124780655,-0.0135878324508667,-0.15927469730377197,-0.026473402976989746,-0.13803362846374512,0.009712576866149902,-0.19034221768379211,0.022938668727874756,-0.2501097470521927,0.02252715826034546,-0.17781192064285278,0.008361637592315674,-0.1489429473876953,0.042481303215026855,-0.18524542450904846,0.06106686592102051,-0.23195050656795502,0.05637127161026001,-0.18423792719841003,0.042028605937957764,-0.160366028547287
0,0.0,0.0,-0.06376886367797852,-0.03187263011932373,-0.11697721481323242,-0.10061290860176086,-0.1574099063873291,-0.15152785181999207,-0.20403039455413818,-0.1654624044895172,-0.0737231969833374,-0.18167181313037872,-0.05084282159805298,-0.23243477940559387,-0.046901166439056396,-0.16464751958847046,-0.060778141021728516,-0.13525855541229248,-0.028971493244171143,-0.19179606437683105,-0.013268828392028809,-0.24148039519786835,-0.010738253593444824,-0.16532230377197266,-0.02553260326385498,-0.14335215091705322,0.01156085729598999,-0.19342833757400513,0.026037216186523438,-0.2508727014064789,0.026302576065063477,-0.18401822447776794,0.010668039321899414,-0.15687549114227295,0.044467031955718994,-0.1851489245891571,0.06472635269165039,-0.22851507365703583,0.0602337121963501,-0.18259793519973755,0.044600605964660645,-0.15939560532569885
0,0.0,0.0,-0.06440466642379761,-0.027716070413589478,-0.12278944253921509,-0.08638027310371399,-0.16562199592590332,-0.13668924570083618,-0.21016305685043335,-0.15473705530166626,-0.08374667167663574,-0.19232526421546936,-0.06428557634353638,-0.22907426953315735,-0.056790053844451904,-0.16176390647888184,-0.064414381980896,-0.1345166563987732,-0.041207969188690186,-0.20486080646514893,-0.0263596773147583,-0.24111050367355347,-0.020664453506469727,-0.16561657190322876,-0.029563963413238525,-0.14369633793830872,-0.0016936063766479492,-0.20704910159111023,0.012430250644683838,-0.24646946787834167,0.013423621654510498,-0.1803504079580307,0.0019356012344360352,-0.15507540106773376,0.03233104944229126,-0.19861750304698944,0.047661542892456055,-0.2286088466644287,0.04430067539215088,-0.18084728717803955,0.03326457738876343,-0.16048774123191833
0,0.0,0.0,-0.06380873918533325,-0.014330446720123291,-0.12641465663909912,-0.06604808568954468,-0.17282021045684814,-0.11264285445213318,-0.21644049882888794,-0.12009218335151672,-0.0962599515914917,-0.15174683928489685,-0.09324836730957031,-0.21649298071861267,-0.07893067598342896,-0.15047085285186768,-0.08164370059967041,-0.11696386337280273,-0.05618476867675781,-0.16827000677585602,-0.05631816387176514,-0.2274400293827057,-0.0432971715927124,-0.1539141833782196,-0.048127830028533936,-0.12858262658119202,-0.018754184246063232,-0.1745307296514511,-0.01604020595550537,-0.23463177680969238,-0.00872337818145752,-0.17111490666866302,-0.015391230583190918,-0.14195185899734497,0.01496589183807373,-0.1717727929353714,0.02351433038711548,-0.2156635969877243,0.023264408111572266,-0.169054314494133,0.014446139335632324,-0.14427432417869568
0,0.0,0.0,-0.06784188747406006,-0.02096828818321228,-0.1248357892036438,-0.07558715343475342,-0.16652172803878784,-0.12327247858047485,-0.20985567569732666,-0.1348792016506195,-0.0756492018699646,-0.15818017721176147,-0.077647864818573,-0.21632766723632812,-0.06792861223220825,-0.15832078456878662,-0.06809186935424805,-0.12656378746032715,-0.03177237510681152,-0.17253470420837402,-0.03481268882751465,-0.23087716102600098,-0.028075695037841797,-0.16347381472587585,-0.031526386737823486,-0.138869971036911,0.008688569068908691,-0.17764854431152344,0.009302377700805664,-0.2444911003112793,0.011208415031433105,-0.18420740962028503,0.00522923469543457,-0.15441793203353882,0.04378843307495117,-0.1715717911720276,0.05677366256713867,-0.22397133708000183,0.052163779735565186,-0.18405389785766602,0.04201972484588623,-0.15841922163963318
0,0.0,0.0,-0.0671318769454956,-0.01997581124305725,-0.1206204891204834,-0.08229729533195496,-0.15260708332061768,-0.13322848081588745,-0.18716365098953247,-0.14772140979766846,-0.08319896459579468,-0.16926348209381104,-0.10229897499084473,-0.21692030131816864,-0.08557581901550293,-0.1573491394519806,-0.07696044445037842,-0.13654464483261108,-0.04405170679092407,-0.18336018919944763,-0.06072503328323364,-0.22764034569263458,-0.04810035228729248,-0.15919601917266846,-0.0422329306602478,-0.14631366729736328,-0.0031154751777648926,-0.1865609586238861,-0.017174839973449707,-0.2399469017982483,-0.01097559928894043,-0.17577660083770752,-0.007276594638824463,-0.1598609983921051,0.03630340099334717,-0.18081796169281006,0.031126976013183594,-0.22126728296279907,0.02869647741317749,-0.17534521222114563,0.029145121574401855,-0.15961763262748718
0,0.0,0.0,-0.06674665212631226,-0.020836174488067627,-0.13023227453231812,-0.07741755247116089,-0.17942684888839722,-0.11923688650131226,-0.22575068473815918,-0.11784780025482178,-0.10387569665908813,-0.1650976836681366,-0.09442347288131714,-0.2288263440132141,-0.07774001359939575,-0.1592491865158081,-0.08355969190597534,-0.13138166069984436,-0.06343603134155273,-0.18489298224449158,-0.05870819091796875,-0.24158388376235962,-0.044348299503326416,-0.16583549976348877,-0.05282711982727051,-0.1464444398880005,-0.024373412132263184,-0.19339638948440552,-0.018830299377441406,-0.25291456282138824,-0.00994408130645752,-0.18612653017044067,-0.018799126148223877,-0.15913984179496765,0.00934666395187378,-0.19118890166282654,0.0193026065826416,-0.23192784190177917,0.02061784267425537,-0.18506553769111633,0.012038588523864746,-0.16239389777183533
0,0.0,0.0,-0.06062352657318115,-0.023673415184020996,-0.12087929248809814,-0.09232205152511597,-0.16364246606826782,-0.1344243884086609,-0.20566421747207642,-0.13418114185333252,-0.09086281061172485,-0.17048993706703186,-0.06630665063858032,-0.22792482376098633,-0.05563712120056152,-0.15994799137115479,-0.06474131345748901,-0.12953683733940125,-0.05201762914657593,-0.1803637146949768,-0.03152185678482056,-0.23825448751449585,-0.022945880889892578,-0.16176322102546692,-0.03470641374588013,-0.13742205500602722,-0.0164414644241333,-0.18394921720027924,0.0030012130737304688,-0.2360139787197113,0.007229506969451904,-0.16795870661735535,-0.0061531662940979,-0.1411944031715393,0.014041721820831299,-0.1811240017414093,0.032641053199768066,-0.21826910972595215,0.03222990036010742,-0.16911277174949646,0.019494473934173584,-0.14643046259880066
0,0.0,0.0,-0.0567474365234375,-0.028168529272079468,-0.10879868268966675,-0.09659591317176819,-0.15005934238433838,-0.1461377739906311,-0.1927814483642578,-0.15801778435707092,-0.0761987566947937,-0.16418308019638062,-0.05187833309173584,-0.22533828020095825,-0.0433078408241272,-0.16540277004241943,-0.052946269512176514,-0.13438960909843445,-0.036007463932037354,-0.17699113488197327,-0.019976496696472168,-0.23321519792079926,-0.011409282684326172,-0.16718843579292297,-0.022609949111938477,-0.14147186279296875,0.0008466243743896484,-0.18256789445877075,0.01489412784576416,-0.23412388563156128,0.018712282180786133,-0.1759720742702484,0.005605578422546387,-0.14801356196403503,0.030873417854309082,-0.1806698590517044,0.04454535245895386,-0.21484455466270447,0.042935073375701904,-0.1725725531578064,0.03045123815536499,-0.1497870683670044
0,0.0,0.0,-0.061974525451660156,-0.03332763910293579,-0.11069703102111816,-0.10055238008499146,-0.14609181880950928,-0.1560058891773224,-0.18649399280548096,-0.17916373908519745,-0.05390208959579468,-0.17336112260818481,-0.04705876111984253,-0.23257479071617126,-0.04543745517730713,-0.17458581924438477,-0.052103519439697266,-0.14343014359474182,-0.012352466583251953,-0.17818085849285126,-0.0068645477294921875,-0.23281773924827576,-0.008197247982025146,-0.16624531149864197,-0.017553865909576416,-0.14450767636299133,0.025256454944610596,-0.17487439513206482,0.03436082601547241,-0.23907887935638428,0.031194686889648438,-0.18075813353061676,0.02020198106765747,-0.15463033318519592,0.056275010108947754,-0.16180673241615295,0.07537370920181274,-0.21075324714183807,0.07006233930587769,-0.1744104027748108,0.05794072151184082,-0.15421879291534424
0,0.0,0.0,-0.06423306465148926,-0.025453835725784302,-0.12414515018463135,-0.07598504424095154,-0.16719728708267212,-0.1186562180519104,-0.20721006393432617,-0.1321811079978943,-0.08250612020492554,-0.16781944036483765,-0.08532828092575073,-0.2235378921031952,-0.07575076818466187,-0.16522753238677979,-0.07540237903594971,-0.13016915321350098,-0.04216301441192627,-0.1804514229297638,-0.04412710666656494,-0.23172736167907715,-0.036365807056427,-0.16901132464408875,-0.03875625133514404,-0.14156165719032288,-0.003977954387664795,-0.18344640731811523,-0.0024677515029907227,-0.23250722885131836,0.00010192394256591797,-0.176977276802063,-0.004642069339752197,-0.1490052044391632,0.030063927173614502,-0.17664167284965515,0.035691261291503906,-0.21152180433273315,0.033294618129730225,-0.17200973629951477,0.0280228853225708,-0.15122100710868835
0,0.0,0.0,-0.05887115001678467,-0.017608702182769775,-0.11897748708724976,-0.07073122262954712,-0.16249185800552368,-0.11604458093643188,-0.2035776972770691,-0.1280423402786255,-0.08960318565368652,-0.16586029529571533,-0.07496744394302368,-0.21114800870418549,-0.06263178586959839,-0.1557646095752716,-0.06420910358428955,-0.12713921070098877,-0.05180060863494873,-0.17890565097332,-0.04119211435317993,-0.2202058881521225,-0.031073272228240967,-0.15838122367858887,-0.034725844860076904,-0.13733437657356262,-0.0156896710395813,-0.18148073554039001,-0.002743959426879883,-0.2228943407535553,-5.352497100830078e-05,-0.17049142718315125,-0.0075356364250183105,-0.1485958993434906,0.017154812812805176,-0.17461201548576355,0.030608415603637695,-0.2074267715215683,0.028414428234100342,-0.1655462384223938,0.019107162952423096,-0.14443165063858032
0,0.0,0.0,-0.05895709991455078,-0.040593743324279785,-0.10796749591827393,-0.11157152056694031,-0.14476758241653442,-0.16591748595237732,-0.18485981225967407,-0.18657462298870087,-0.05754464864730835,-0.17504319548606873,-0.0390661358833313,-0.24203771352767944,-0.040263593196868896,-0.18483471870422363,-0.05212807655334473,-0.15202006697654724,-0.014931976795196533,-0.17968043684959412,-0.0002465248107910156,-0.24257203936576843,-0.002802252769470215,-0.1773822009563446,-0.016087472438812256,-0.15352874994277954,0.022968649864196777,-0.17633122205734253,0.039707839488983154,-0.2448582798242569,0.03610318899154663,-0.18663910031318665,0.02210867404937744,-0.15835446119308472,0.05365192890167236,-0.16341105103492737,0.07494175434112549,-0.20891645550727844,0.06874406337738037,-0.17168277502059937,0.05446290969848633,-0.15011298656463623
0,0.0,0.0,-0.06370985507965088,-0.02460220456123352,-0.11843514442443848,-0.07521495223045349,-0.15658354759216309,-0.12072888016700745,-0.19450849294662476,-0.1400747299194336,-0.06453496217727661,-0.16141468286514282,-0.06697577238082886,-0.2046925276517868,-0.06671983003616333,-0.16746482253074646,-0.06899577379226685,-0.13934513926506042,-0.023642539978027344,-0.17086240649223328,-0.023420095443725586,-0.21559558808803558,-0.02228003740310669,-0.1714724600315094,-0.02514469623565674,-0.14898455142974854,0.014668047428131104,-0.17213565111160278,0.01986473798751831,-0.2218848168849945,0.017511963844299316,-0.18156254291534424,0.01197129487991333,-0.1580248773097992,0.04848295450210571,-0.16231605410575867,0.05966758728027344,-0.20213040709495544,0.05414140224456787,-0.17209553718566895,0.0466456413269043,-0.15158811211585999
0,0.0,0.0,-0.06456410884857178,-0.022575795650482178,-0.11803346872329712,-0.08165645599365234,-0.1500149369239807,-0.12973520159721375,-0.18405312299728394,-0.14749306440353394,-0.07914769649505615,-0.16474765539169312,-0.09615039825439453,-0.21422889828681946,-0.08180063962936401,-0.16228875517845154,-0.07284879684448242,-0.13782170414924622,-0.039671123027801514,-0.177390456199646,-0.05253267288208008,-0.22435230016708374,-0.04307931661605835,-0.16514304280281067,-0.039543211460113525,-0.14596205949783325,0.00022304058074951172,-0.18001815676689148,-0.008836328983306885,-0.23246532678604126,-0.006414830684661865,-0.17655408382415771,-0.006839573383331299,-0.15501651167869568,0.03819376230239868,-0.1731840968132019,0.03637659549713135,-0.21581533551216125,0.031115293502807617,-0.1743296980857849,0.02725440263748169,-0.15317818522453308
0,0.0,0.0,-0.06235826015472412,-0.009770959615707397,-0.12237650156021118,-0.05508160591125488,-0.1657082438468933,-0.08919274806976318,-0.20424121618270874,-0.09432607889175415,-0.09041893482208252,-0.14465180039405823,-0.10727477073669434,-0.1951581835746765,-0.08622324466705322,-0.14382335543632507,-0.07795464992523193,-0.11870467662811279,-0.052769482135772705,-0.16257429122924805,-0.06589806079864502,-0.21039626002311707,-0.04856669902801514,-0.1499519646167755,-0.04671865701675415,-0.13161352276802063,-0.014110326766967773,-0.17053541541099548,-0.024867236614227295,-0.22564762830734253,-0.013387501239776611,-0.16962242126464844,-0.01353299617767334,-0.1486591100692749,0.022537171840667725,-0.1681649088859558,0.020175039768218994,-0.21413305401802063,0.022650718688964844,-0.17285683751106262,0.020061969757080078,-0.15128499269485474
0,0.0,0.0,-0.06334251165390015,-0.016934454441070557,-0.12154126167297363,-0.06004500389099121,-0.1646181344985962,-0.09160330891609192,-0.20246297121047974,-0.09499421715736389,-0.08281254768371582,-0.14277493953704834,-0.10087531805038452,-0.19530555605888367,-0.08222460746765137,-0.14190751314163208,-0.07359898090362549,-0.11549645662307739,-0.04520547389984131,-0.16183122992515564,-0.06165093183517456,-0.21114811301231384,-0.04775756597518921,-0.15047651529312134,-0.04521536827087402,-0.13270241022109985,-0.007147729396820068,-0.17221960425376892,-0.020451486110687256,-0.22952452301979065,-0.0124589204788208,-0.17307215929031372,-0.011825323104858398,-0.1513385772705078,0.027969300746917725,-0.17352649569511414,0.024514317512512207,-0.2192842960357666,0.02407926321029663,-0.17708471417427063,0.022443950176239014,-0.15502983331680298
0,0.0,0.0,-0.06372523307800293,-0.015089958906173706,-0.11932992935180664,-0.06295764446258545,-0.1571580171585083,-0.09865972399711609,-0.1923917531967163,-0.10209548473358154,-0.08219707012176514,-0.14136967062950134,-0.1012982726097107,-0.18836677074432373,-0.08515161275863647,-0.13872510194778442,-0.07688295841217041,-0.11895909905433655,-0.045410990715026855,-0.15789693593978882,-0.061821162700653076,-0.2022709846496582,-0.049613356590270996,-0.14446258544921875,-0.045540690422058105,-0.13168296217918396,-0.006847202777862549,-0.16655117273330688,-0.022130072116851807,-0.21952632069587708,-0.015163898468017578,-0.1653614640235901,-0.01204770803451538,-0.1496756672859192,0.029987037181854248,-0.16764336824417114,0.023424863815307617,-0.2077234983444214,0.021826088428497314,-0.1676638126373291,0.022710204124450684,-0.1508503556251526
0,0.0,0.0,-0.06733816862106323,-0.01133430004119873,-0.12958669662475586,-0.049682676792144775,-0.17418169975280762,-0.07784095406532288,-0.212024986743927,-0.07591468095779419,-0.08993560075759888,-0.13699209690093994,-0.10801637172698975,-0.1817147135734558,-0.08777707815170288,-0.1353490650653839,-0.07733732461929321,-0.11102262139320374,-0.05169689655303955,-0.15666943788528442,-0.06643790006637573,-0.2009444534778595,-0.050226688385009766,-0.1446041464805603,-0.04678976535797119,-0.12562623620033264,-0.013145267963409424,-0.16922441124916077,-0.025941133499145508,-0.22033348679542542,-0.016199111938476562,-0.16594991087913513,-0.015125036239624023,-0.14420074224472046,0.022724688053131104,-0.17217370867729187,0.01806586980819702,-0.21704629063606262,0.019164741039276123,-0.17531758546829224,0.01872175931930542,-0.1531907618045807
0,0.0,0.0,-0.061911702156066895,-0.012614071369171143,-0.11322396993637085,-0.06659457087516785,-0.1406528353691101,-0.10806474089622498,-0.1695801019668579,-0.1185598373413086,-0.08799636363983154,-0.159121572971344,-0.1108366847038269,-0.18110480904579163,-0.08927404880523682,-0.12578043341636658,-0.07535558938980103,-0.11532577872276306,-0.05236244201660156,-0.17610472440719604,-0.07140165567398071,-0.19857247173786163,-0.05457216501235962,-0.13225683569908142,-0.04466736316680908,-0.12551841139793396,-0.014751553535461426,-0.18073993921279907,-0.028096914291381836,-0.2026452124118805,-0.02035832405090332,-0.14107748866081238,-0.014998078346252441,-0.1324530839920044,0.022434771060943604,-0.17662084102630615,0.01709848642349243,-0.19359198212623596,0.014432191848754883,-0.1477757692337036,0.014588654041290283,-0.1372259259223938
